,Pressure,Density
1823,90734.63168576542,0.7501254847645907
1824,90446.38156500063,0.7484225436761505
1825,90158.78612909892,0.7467219243143701
1826,89871.84448508153,0.7450236256231713
1827,89585.55574037605,0.7433276465459947
1828,89299.91900281665,0.7416339860257996
1829,89014.93338064424,0.7399426430050632
1830,88730.59798250668,0.73825361642578
1831,88446.91191745889,0.7365669052294608
1832,88163.87429496311,0.7348825083571323
1833,87881.4842248891,0.7332004247493367
1834,87599.74081751425,0.7315206533461304
1835,87318.64318352385,0.7298431930870841
1836,87038.19043401122,0.7281680429112817
1837,86758.3816804779,0.7264952017573189
1838,86479.21603483388,0.724824668563304
1839,86200.69260939772,0.7231564422668566
1840,85922.81051689682,0.7214905218051062
1841,85645.56887046754,0.7198269061146927
1842,85368.96678365543,0.7181655941317646
1843,85093.00337041539,0.7165065847919797
1844,84817.6777451119,0.714849877030503
1845,84542.98902251915,0.7131954697820065
1846,84268.93631782127,0.7115433619806691
1847,83995.51874661254,0.7098935525601752
1848,83722.73542489752,0.7082460404537144
1849,83450.58546909128,0.7066008245939804
1850,83179.06799601961,0.7049579039131709
1851,82908.18212291916,0.7033172773429863
1852,82637.92696743766,0.7016789438146297
1853,82368.30164763411,0.7000429022588053
1854,82099.305281979,0.6984091516057186
1855,81830.9369893544,0.6967776907850749
1856,81563.19588905433,0.6951485187260797
1857,81296.08110078475,0.6935216343574364
1858,81029.59174466388,0.691897036607347
1859,80763.72694122238,0.6902747244035109
1860,80498.48581140353,0.6886546966731241
1861,80233.8674765634,0.6870369523428784
1862,79969.87105847108,0.6854214903389609
1863,79706.49567930883,0.6838083095870537
1864,79443.74046167237,0.6821974090123323
1865,79181.60452857094,0.6805887875394653
1866,78920.0870034276,0.6789824440926137
1867,78659.18701007937,0.6773783775954303
1868,78398.90367277747,0.6757765869710589
1869,78139.23611618746,0.6741770711421334
1870,77880.18346538949,0.6725798290307772
1871,77621.74484587846,0.6709848595586027
1872,77363.91938356427,0.66939216164671
1873,77106.70620477192,0.6678017342156869
1874,76850.10443624179,0.6662135761856075
1875,76594.11320512982,0.6646276864760317
1876,76338.73163900769,0.663044064006005
1877,76083.95886586304,0.6614627076940568
1878,75829.79401409962,0.6598836164582002
1879,75576.2362125376,0.6583067892159314
1880,75323.28459041362,0.6567322248842288
1881,75070.93827738111,0.655159922379552
1882,74819.19640351043,0.6535898806178414
1883,74568.05809928909,0.6520220985145173
1884,74317.52249562193,0.6504565749844795
1885,74067.58872383134,0.6488933089421054
1886,73818.25591565747,0.6473322993012507
1887,73569.5232032584,0.6457735449752482
1888,73321.38971921036,0.6442170448769063
1889,73073.85459650794,0.6426627979185093
1890,72826.91696856428,0.6411108030118159
1891,72580.57596921128,0.6395610590680585
1892,72334.83073269976,0.6380135649979432
1893,72089.68039369975,0.6364683197116476
1894,71845.12408730059,0.6349253221188219
1895,71601.16094901123,0.6333845711285861
1896,71357.79011476038,0.631846065649531
1897,71115.01072089672,0.6303098045897164
1898,70872.8219041891,0.6287757868566707
1899,70631.22280182675,0.6272440113573896
1900,70390.2125514195,0.6257144769983365
1901,70149.79029099799,0.62418718268544
1902,69909.95515901381,0.6226621273240952
1903,69670.70629433979,0.6211393098191608
1904,69432.04283627015,0.6196187290749597
1905,69193.96392452075,0.6181003839952779
1906,68956.46869922927,0.6165842734833639
1907,68719.5563009554,0.615070396441927
1908,68483.2258706811,0.6135587517731372
1909,68247.47654981072,0.612049338378625
1910,68012.30748017132,0.6105421551594793
1911,67777.71780401282,0.6090372010162477
1912,67543.70666400816,0.6075344748489349
1913,67310.2732032536,0.6060339755570021
1914,67077.41656526888,0.6045357020393672
1915,66845.13589399745,0.6030396531944021
1916,66613.43033380664,0.6015458279199337
1917,66382.29902948791,0.6000542251132417
1918,66151.74112625705,0.5985648436710586
1919,65921.7557697544,0.597077682489569
1920,65692.34210604502,0.5955927404644079
1921,65463.49928161896,0.5941100164906611
1922,65235.22644339144,0.592629509462863
1923,65007.52273870303,0.591151218274997
1924,64780.38731531995,0.5896751418204939
1925,64553.81932143421,0.5882012789922315
1926,64327.81790566383,0.5867296286825338
1927,64102.38221705307,0.5852601897831693
1928,63877.511405072655,0.5837929611853515
1929,63653.20461961996,0.5823279417797372
1930,63429.461011019244,0.580865130456426
1931,63206.27973002185,0.5794045261049586
1932,62983.65992780644,0.5779461276143176
1933,62761.60075597919,0.5764899338729257
1934,62540.101366574025,0.575035943768644
1935,62319.16091205281,0.573584156188773
1936,62098.778545305584,0.57213457002005
1937,61878.95341965078,0.5706871841486498
1938,61659.684688835434,0.5692419974601824
1939,61440.9715070354,0.5677990088396935
1940,61222.81302885557,0.5663582171716625
1941,61005.20840933009,0.5649196213400016
1942,60788.15680392259,0.5634832202280569
1943,60571.65736852638,0.5620490127186044
1944,60355.70925946469,0.5606169976938523
1945,60140.311633490885,0.5591871740354373
1946,59925.46364778866,0.5577595406244259
1947,59711.16445997231,0.5563340963413125
1948,59497.413228086894,0.5549108400660185
1949,59284.209110608506,0.553489770677892
1950,59071.55126644445,0.5520708870557058
1951,58859.438854933505,0.5506541880776584
1952,58647.8710358461,0.5492396726213709
1953,58436.846969384584,0.5478273395638875
1954,58226.36581618341,0.5464171877816747
1955,58016.426737309375,0.5450092161506194
1956,57807.02889426184,0.543603423546029
1957,57598.171448972964,0.5421998088426297
1958,57389.853563807905,0.5407983709145667
1959,57182.07440156505,0.5393991086354017
1960,56974.833125476274,0.5380020208781136
1961,56768.128899207106,0.5366071065150965
1962,56561.960886857,0.5352143644181591
1963,56356.328252959545,0.5338237934585244
1964,56151.23016248267,0.5324353925068276
1965,55946.66578082893,0.5310491604331163
1966,55742.634273835654,0.5296650961068486
1967,55539.134807775234,0.5282831983968934
1968,55336.166549355316,0.5269034661715282
1969,55133.72866571903,0.5255258982984384
1970,54931.82032444526,0.5241504936447179
1971,54730.440693548815,0.5227772510768658
1972,54529.58894148069,0.5214061694607871
1973,54329.26423712828,0.5200372476617915
1974,54129.46574981564,0.5186704845445919
